Mã bản tin,Tên xe,Giá tiền,Ngày đăng tin,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL,Giá tiền (triệu),Số km đã đi (km)
23366749,Toyota Innova 2.0E 2019,485 triệu,17/09/2025,2019,Máy xăng,MPV,Xe cũ,76.600 km,Số sàn,Trong nước,Phú Nhuận - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-76600-km-aidxc23366749,485,76600
23368913,Toyota Innova 2.0E 2019,407 triệu,22/09/2025,2019,Máy xăng,MPV,Xe cũ,79.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-79000-km-chinh-chu-ban-aidxc23368913,407,79000
23368915,Toyota Innova 2.0E 2019,390 triệu,22/09/2025,2019,Máy xăng,MPV,Xe cũ,80.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-80000-km-aidxc23368915,390,80000
23368178,Toyota Innova 2.0E 2019,419 triệu,20/09/2025,2019,Máy xăng,MPV,Xe cũ,89.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-89000-km-aidxc23368178,419,89000
23370543,Toyota Innova 2.0E 2019,410 triệu,26/09/2025,2019,Máy xăng,MPV,Xe cũ,92.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-92000-km-aidxc23370543,410,92000
23374391,Toyota Innova 2.0E 2019,365 triệu,8/10/2025,2019,Máy xăng,MPV,Xe cũ,95.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-95000-km-aidxc23374391,365,95000
23375322,Toyota Innova 2.0E 2019,427 triệu,10/10/2025,2019,Máy xăng,MPV,Xe cũ,98.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-98000-km-aidxc23375322,427,98000
23369863,Toyota Innova 2.0E 2019,375 triệu,24/09/2025,2019,Máy xăng,MPV,Xe cũ,78.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-aidxc23369863,375,78000
23370166,Toyota Innova 2.0E 2019,415 triệu,25/09/2025,2019,Máy xăng,MPV,Xe cũ,95.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20e-gia-dinh-aidxc23370166,415,95000
23375450,Toyota Innova 2.0G 2019,550 triệu,10/10/2025,2019,Máy xăng,MPV,Xe cũ,107.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20g-107000-km-aidxc23375450,550,107000
23374612,Toyota Innova 2.0G 2019,495 triệu,8/10/2025,2019,Máy xăng,MPV,Xe cũ,120.000 km,Số tự động,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20g-120000-km-aidxc23374612,495,120000
23368553,Toyota Innova 2.0E 2019,407 triệu,21/09/2025,2019,Máy xăng,MPV,Xe cũ,75.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-e-son-zin-may-zin-xe-gia-dinh-aidxc23368553,407,75000
23374517,Toyota Innova 2.0E 2019,405 triệu,8/10/2025,2019,Máy xăng,MPV,Xe cũ,74.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-e-xe-nha-it-xai-con-zin-nguyen-aidxc23374517,405,74000
23374406,Toyota Innova 2.0E 2022,575 triệu,8/10/2025,2022,Máy xăng,MPV,Xe cũ,6.000 km,Số sàn,Trong nước,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-mt-6k-km-dep-nhu-moi-dap-thung-aidxc23374406,575,6000
23368353,Toyota Innova 2019,400 triệu,20/09/2025,2019,Máy xăng,MPV,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-tai-tp-aidxc23368353,400,82159.70347
23364592,Toyota Innova 2019,419 triệu,12/9/2025,2019,Máy xăng,MPV,Xe cũ,86.123 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-xe-gia-dinh-can-ban-aidxc23364592,419,86123
23365968,Toyota Innova 2.0E 2020,498 triệu,15/09/2025,2020,Máy xăng,MPV,Xe cũ,111.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2020-20e-111000-km-gia-con-giam-aidxc23365968,498,111000
23365591,Toyota Innova 2.0E 2020,479 triệu,14/09/2025,2020,Máy xăng,MPV,Xe cũ,73.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2020-20e-73000-km-aidxc23365591,479,73000
23367626,Toyota Innova 2.0E 2020,491 triệu,18/09/2025,2020,Máy xăng,MPV,Xe cũ,83.000 km,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2020-20e-7c-so-san-hang-bh-1-nam-aidxc23367626,491,83000
23375198,Toyota Innova 2.0E 2020,475 triệu,9/10/2025,2020,Máy xăng,MPV,Xe cũ,149.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2020-20e-so-san-475-bao-ra-ten-aidxc23375198,475,149000
23366096,Toyota Innova 2.0E 2020,515 triệu,15/09/2025,2020,Máy xăng,MPV,Xe cũ,140.246 km,Số sàn,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2020-e-20-mt-140246-km-aidxc23366096,515,140246
23364311,Toyota Innova 2.0G 2021,710 triệu,11/9/2025,2021,Máy xăng,MPV,Xe cũ,38.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-20g-38000-km-aidxc23364311,710,38000
23369675,Toyota Innova 2.0G 2021,685 triệu,24/09/2025,2021,Máy xăng,MPV,Xe cũ,71.540 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-20g-71540-km-aidxc23369675,685,71540
23365923,Toyota Innova 2.0G 2021,710 triệu,15/09/2025,2021,Máy xăng,MPV,Xe cũ,38.300 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-20g-8-cho-so-tu-dong-38300-km-aidxc23365923,710,38300
23369411,Toyota Innova 2.0G 2021,685 triệu,23/09/2025,2021,Máy xăng,MPV,Xe cũ,71.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-20g-mau-trang-gia-thuong-luong-aidxc23369411,685,71000
23365087,Toyota Innova 2.0V 2021,656 triệu,13/09/2025,2021,Máy xăng,MPV,Xe cũ,107.000 km,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-20v-7-ghe-tu-dong-v-hang-bh-aidxc23365087,656,107000
23369839,Toyota Innova 2.0G 2021,680 triệu,24/09/2025,2021,Máy xăng,MPV,Xe cũ,71.541 km,Số tự động,Trong nước,Quận 12 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-g-20-at-71541-km-aidxc23369839,680,71541
23369887,Toyota Innova 2.0 Venturer AT 2021,689 triệu,24/09/2025,2021,Máy xăng,MPV,Xe cũ,68.000 km,Số tự động,Trong nước,Quận 6 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2021-venturer-xe-full-lich-su-hang-aidxc23369887,689,68000
23373033,Toyota Innova 2.0G 2022,709 triệu,4/10/2025,2022,Máy xăng,MPV,Xe cũ,55.000 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-20g-at-mau-trang-xe-cong-ty-di-it-aidxc23373033,709,55000
23367453,Toyota Innova 2.0E 2022,620 triệu,18/09/2025,2022,Máy xăng,MPV,Xe cũ,41.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-e-20-mt-41000-km-aidxc23367453,620,41000
23371084,Toyota Innova 2.0E 2022,510 triệu,28/09/2025,2022,Máy xăng,MPV,Xe cũ,56.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-e-20-mt-56000-km-aidxc23371084,510,56000
23374045,Toyota Innova 2.0E 2022,598 triệu,7/10/2025,2022,Máy xăng,MPV,Xe cũ,81.000 km,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-e-20-mt-7c-so-san-hang-aidxc23374045,598,81000
23365922,Toyota Innova 2.0G 2022,725 triệu,15/09/2025,2022,Máy xăng,MPV,Xe cũ,48.500 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-g-20-at-48500-km-aidxc23365922,725,48500
23370448,Toyota Innova 2.0G 2022,710 triệu,26/09/2025,2022,Máy xăng,MPV,Xe cũ,54.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-g-20-at-54000-km-aidxc23370448,710,54000
23371353,Toyota Innova 2.0G 2022,720 triệu,29/09/2025,2022,Máy xăng,SUV,Xe cũ,54.509 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2022-g-20-at-54509-km-aidxc23371353,720,54509
23371354,Toyota Innova 2.0E 2023,680 triệu,29/09/2025,2023,Máy xăng,MPV,Xe cũ,45.268 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2023-20e-mt-45268-km-aidxc23371354,680,45268
23374005,Toyota Innova 2.0E 2023,670 triệu,7/10/2025,2023,Máy xăng,MPV,Xe cũ,45.268 km,Số sàn,Nhập khẩu,Phú Nhuận - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2023-20e-mt-45268-km-aidxc23374005,670,45268
23370261,Toyota Innova 2.0E 2023,675 triệu,25/09/2025,2023,Máy xăng,MPV,Xe cũ,45.268 km,Số sàn,Trong nước,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2023-20e-mt-chat-xe-dep-gia-con-giam-aidxc23370261,675,45268
23366164,Toyota Innova 2024,799 triệu,15/09/2025,2024,Máy xăng,SUV,Xe cũ,26.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2024-cross-20-cvt-26000-km-aidxc23366164,799,26000
23365625,Toyota Innova 2024,829 triệu,14/09/2025,2024,Máy xăng,SUV,Xe cũ,8.100 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2024-cross-20-cvt-8100-km-aidxc23365625,829,8100
23366165,Toyota Innova 2.0E 2024,670 triệu,15/09/2025,2024,Máy xăng,MPV,Xe cũ,34.000 km,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2024-e-20-mt-34000-km-xe-dep-aidxc23366165,670,34000
23367242,Toyota Innova 2.0E 2024,669 triệu,17/09/2025,2024,Máy xăng,MPV,Xe cũ,55.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2024-e-20-mt-55000-km-aidxc23367242,669,55000
23367141,Toyota Innova 2.0E 2024,699 triệu,17/09/2025,2024,Máy xăng,MPV,Xe cũ,24.107 km,Số sàn,Trong nước,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2024-e-20-so-san-xe-gia-dinh-di-ki-aidxc23367141,699,24107
23364931,Toyota Innova 2025,830 triệu,12/9/2025,2025,Máy xăng,SUV,Xe cũ,1.052 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2025-cross-20-cvt-1052-km-aidxc23364931,830,1052
23375468,Toyota Innova 2025,839 triệu,10/10/2025,2025,Máy xăng,SUV,Xe cũ,11.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2025-cross-20-cvt-11000-km-aidxc23375468,839,11000
23365238,Toyota Innova 2.0E 2016,368 triệu,13/09/2025,2016,Máy xăng,MPV,Xe cũ,132.000 km,Số sàn,Nhập khẩu,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-2016-bao-hanh-1-nam-rat-dep-aidxc23365238,368,132000
23372005,Toyota Innova 2.0E 2016,368 triệu,1/10/2025,2016,Máy xăng,MPV,Xe cũ,139.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-2016-mode-2017-139000km-aidxc23372005,368,139000
23373389,Toyota Innova 2.0E 2017,398 triệu,5/10/2025,2017,Máy xăng,MPV,Xe cũ,99.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-2017-chuan-9-van-xin-bao-hanh-1-nam-aidxc23373389,398,99000
23367700,Toyota Innova 2.0E 2019,399 triệu,19/09/2025,2019,Máy xăng,MPV,Xe cũ,79.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-2019-399-trieu-aidxc23367700,399,79000
23372313,Toyota Innova 2.0E 2019,435 triệu,2/10/2025,2019,Máy xăng,MPV,Xe cũ,102.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-2019-bao-hanh-1-nam-ho-tro-vay-70-aidxc23372313,435,102000
23341183,Toyota Innova 2.0E 2020,495 triệu,14/07/2025,2020,Máy xăng,MPV,Xe cũ,149.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-2020-149000km-chat-xe-dep-aidxc23341183,495,149000
23370580,Toyota Innova 2.0E 2015,288 triệu,26/09/2025,2015,Máy xăng,MPV,Xe cũ,128.000 km,Số sàn,Trong nước,Bình Chánh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-82015-full-option-xe-dep-zin-99-aidxc23370580,288,128000
23370578,Toyota Innova 2.0E 2019,438 triệu,26/09/2025,2019,Máy xăng,MPV,Xe cũ,103.000 km,Số sàn,Trong nước,Bình Chánh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-82019-full-option-xe-dep-zin-99-aidxc23370578,438,103000
23373735,Toyota Innova 2.0E 2015,288 triệu,6/10/2025,2015,Máy xăng,Van/Minivan,Xe cũ,150.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-doi-xe-2015-so-san-8-cho-ngoi-aidxc23373735,288,150000
23367093,Toyota Innova 2.0E 2022,620 triệu,17/09/2025,2022,Máy xăng,MPV,Xe cũ,41.800 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-mt-2022-xem-xe-co-thuong-luong-aidxc23367093,620,41800
23349417,Toyota Innova 2.0E 2020,450 triệu,3/9/2025,2020,Máy xăng,MPV,Xe cũ,67.000 km,Số sàn,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-san-xuat-2020-odo-6v7-aidxc23349417,450,67000
23370360,Toyota Innova 2.0E 2019,455 triệu,26/09/2025,2019,Máy xăng,MPV,Xe cũ,103.000 km,Số sàn,Trong nước,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-so-san-2019-khong-kinh-doanh-103000km-aidxc23370360,455,103000
23371401,Toyota Innova 2.0E 2019,455 triệu,29/09/2025,2019,Máy xăng,MPV,Xe cũ,81.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20e-sx-122019-mt-so-san-moi-98-aidxc23371401,455,81000
23299815,Toyota Innova 2.0G 2018,540 triệu,19/03/2025,2018,Máy xăng,SUV,Xe cũ,82.000 km,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-2018-aidxc23299815,540,82000
23371150,Toyota Innova 2.0G 2018,518 triệu,28/09/2025,2018,Máy xăng,MPV,Xe cũ,98.000 km,Số tự động,Trong nước,Thủ Dầu Một - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-2018-at-bao-hanh-1-nam-full-do-choi-aidxc23371150,518,98000
23371197,Toyota Innova 2.0G 2018,498 triệu,28/09/2025,2018,Máy xăng,MPV,Xe cũ,113.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-2018-so-tu-dong-mau-xam-aidxc23371197,498,113000
23345876,Toyota Innova 2.0G 2018,510 triệu,24/07/2025,2018,Máy xăng,MPV,Xe cũ,110.000 km,Số tự động,Trong nước,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-2018-xe-dep-gia-tot-aidxc23345876,510,110000
23368925,Toyota Innova 2.0G 2022,658 triệu,22/09/2025,2022,Máy xăng,MPV,Xe cũ,58.000 km,Số tự động,Nhập khẩu,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-2022-at-luot-5-van-ho-tro-vay-70-aidxc23368925,658,58000
23373841,Toyota Innova 2.0G 2018,515 triệu,6/10/2025,2018,Máy xăng,MPV,Xe cũ,120.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-doi-xe-2018-so-tu-dong-8-cho-aidxc23373841,515,120000
23374010,Toyota Innova 2.0G 2019,539 triệu,7/10/2025,2019,Máy xăng,MPV,Xe cũ,110.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-doi-xe-2019-so-tu-dong-8-cho-aidxc23374010,539,110000
23375295,Toyota Innova 2.0G 2018,535 triệu,10/10/2025,2018,Máy xăng,MPV,Xe cũ,84.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20g-so-tu-dong-2018-mau-dong-aidxc23375295,535,84000
23367319,Toyota Innova 2.0G 2011,225 triệu,18/09/2025,2011,Máy xăng,MPV,Xe cũ,175.000 km,Số sàn,Trong nước,Tân Bình - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20gso-sansx-2011175000kmzindep-aidxc23367319,225,175000
23375041,Toyota Innova 2.0V 2016,468 triệu,9/10/2025,2016,Máy xăng,MPV,Xe cũ,138.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/20v-2016-xe-gia-dinh-ghe-thuong-gia-aidxc23375041,468,138000
23369507,Toyota Innova 2.0G 2017,480 triệu,23/09/2025,2017,Máy xăng,MPV,Xe cũ,68.000 km,Số tự động,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/68000-km-aidxc23369507,480,68000
23368255,Toyota Innova 2.0E 2019,460 triệu,20/09/2025,2019,Máy xăng,MPV,Xe cũ,78.000 km,Số tự động,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/78000-km-aidxc23368255,460,78000
23371410,Toyota Innova 2.0E 2018,435 triệu,29/09/2025,2018,Máy xăng,MPV,Xe cũ,89.300 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/8-cho-20esx-2018-mt-moi-97-aidxc23371410,435,89300
23371711,Toyota Innova 2.0G 2016,479 triệu,30/09/2025,2016,Máy xăng,MPV,Xe cũ,10.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/8-cho-so-tu-dong-gia-chi-4xx-trieu-aidxc23371711,479,10000
23303123,Toyota Innova 2.0G 2018,525 triệu,26/03/2025,2018,Máy xăng,Van/Minivan,Xe cũ,80.000 km,Số tự động,Trong nước,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/80000-km-aidxc23303123,525,80000
23362833,Toyota Innova 2.0G 2020,572 triệu,6/9/2025,2020,Máy xăng,MPV,Xe cũ,83.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/83000-km-aidxc23362833,572,83000
23361455,Toyota Innova 2.0E 2022,605 triệu,3/9/2025,2022,Máy xăng,MPV,Xe cũ,90.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/90000-km-aidxc23361455,605,90000
23375461,Toyota Innova 2.0E 2015,340 triệu,10/10/2025,2015,Máy xăng,MPV,Xe cũ,100.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/anh-minh-ban-inova2015-so-san-100kkmxe-gia-dinh-aidxc23375461,340,100000
23366116,Toyota Innova 2.0E 2016,292 triệu,15/09/2025,2016,Máy xăng,MPV,Xe cũ,80.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-2016-e-chinh-chu-xe-nha-con-zin-292tr-aidxc23366116,292,80000
23366875,Toyota Innova 2.0E 2019,405 triệu,17/09/2025,2019,Máy xăng,MPV,Xe cũ,72.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-2019-20e-chinh-chu-xe-gia-dinh-405tr-aidxc23366875,405,72000
23342762,Toyota Innova 2.0E 2014,299 triệu,18/08/2025,2014,Máy xăng,MPV,Xe cũ,79.000 km,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-20e-mt-2014-so-san-8-cho-xe-1-chu-mua-moi-aidxc23342762,299,79000
23363167,Toyota Innova 2.0E 2017,358 triệu,8/9/2025,2017,Máy xăng,MPV,Xe cũ,123.000 km,Số sàn,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-20e-mt-so-san-2017-xe-dep-aidxc23363167,358,123000
23349950,Toyota Innova 2.0G 2019,515 triệu,2/8/2025,2019,Máy xăng,MPV,Xe cũ,78.000 km,Số tự động,Trong nước,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-20g-at-ban-cao-cap-2019-xe-zin-dep-aidxc23349950,515,78000
23318604,Toyota Innova 2.0V 2018,560 triệu,7/5/2025,2018,Máy xăng,MPV,Xe cũ,83.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-cao-cap-nhat-aidxc23318604,560,83000
23332783,Toyota Innova 2.0V 2019,599 triệu,15/06/2025,2019,Máy xăng,MPV,Xe cũ,45.000 km,Số tự động,Trong nước,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-cao-cap-nhat-odo-45000-km-aidxc23332783,599,45000
23374518,Toyota Innova 2.0E 2019,398 triệu,8/10/2025,2019,Máy xăng,MPV,Xe cũ,72.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-cuoi-2019e-mau-bac-zin-xe-nha-398-tr-aidxc23374518,398,72000
23375584,Toyota Innova 2.0E 2018,395 triệu,10/10/2025,2018,Máy xăng,MPV,Xe cũ,118.191 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-e-mt-2018-mau-moi-can-bang-dien-tu-aidxc23375584,395,118191
23371505,Toyota Innova 2.0G 2017,429 triệu,29/09/2025,2017,Máy xăng,MPV,Xe cũ,129 km,Số tự động,Trong nước,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-gap-g-tu-dong-2017-129k-aidxc23371505,429,129
23342755,Toyota Innova 2014,198 triệu,17/08/2025,2014,Máy xăng,MPV,Xe cũ,90.000 km,Số sàn,Trong nước,Bình Chánh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-re-xe-do-full-options-rat-dep-aidxc23342755,198,90000
23369927,Toyota Innova 2.0G 2016,345 triệu,24/09/2025,2016,Máy xăng,MPV,Xe cũ,80.000 km,Số tự động,Trong nước,Bình Chánh - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-re-xe-tu-dong-bien-vip-9-nut-zin-do-tuyet-dep-hoac-doi-xe-nho-hon-aidxc23369927,345,80000
23367154,Toyota Innova 2.0E 2020,499 triệu,17/09/2025,2020,Máy xăng,MPV,Xe cũ,140.246 km,Số sàn,Trong nước,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-so-san-2020-xe-dep-khong-loi-aidxc23367154,499,140246
23373199,Toyota Innova 2018,430 triệu,4/10/2025,2018,Máy xăng,MPV,Xe cũ,114.642 km,Số sàn,Trong nước,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-so-san-di-chuan-114-ngan-km-khong-loi-aidxc23373199,430,114642
23371235,Toyota Innova 2.0G 2022,709 triệu,28/09/2025,2022,Máy xăng,MPV,Xe cũ,54.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-tu-dong-2022-xe-dep-full-lich-su-hang-aidxc23371235,709,54000
23365996,Toyota Innova 2.0 Venturer AT 2019,565 triệu,15/09/2025,2019,Máy xăng,MPV,Xe cũ,112.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-venturer-2019-chat-xe-dep-di-ky-aidxc23365996,565,112000
23372942,Toyota Innova 2.0E 2017,390 triệu,4/10/2025,2017,Máy xăng,MPV,Xe cũ,165.902 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-xe-2017-20e-165902-km-aidxc23372942,390,165902
23352045,Toyota Innova 2.0E 2018,405 triệu,8/8/2025,2018,Máy xăng,MPV,Xe cũ,125.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/ban-xe-8-cho-so-san-mau-xam-2018-aidxc23352045,405,125000
